"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EZE00100082","1992","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","348.0","","348.0","E","104","E","50","E","0","E","34","E","9","E","127","E","8","E","-9.0","E,1229,","49.1",",E,0810,","35.8","E,0809,","-0.6","E,1109","-4.2","E,1224","-6.4","E,1225","-7.6","E,1226","-8.9","E,1227","-0.8","E,0330","-2.8","E,0219","-7.4","E,0122","-7.4","E,0122","","","2835.5","","2835.5","E","438.1",",E","11.61","E","15.41","E","7.80","E"
"EZE00100082","1993","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","194.7","","194.7","E","127","E","48","E","0","E","70","E","25","E","108","E","0","E","-13.9","E,0201,","29.0",",E,1022,","31.7","E,0804,","0.0","E,1027","-2.4","E,1118","-5.5","E,1119","-7.3","E,1130","","","-1.2","E,0331","-4.3","E,0310","-5.6","E,0305","-9.7","E,0227","-9.7","E,0227","2936.1","","2936.1","E","521.4",",E","10.51","E","14.17","E","6.84","E"
"EZE00100082","1994","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","340.5","","340.5","E","119","E","55","E","0","E","35","E","8","E","104","E","13","E","-10.9","E,0218,","21.6",",E,0718,","36.0","E,0801,+","-0.1","E,1007","-3.5","E,1216","","","","","","","0.0","E,0223","-3.4","E,0221","-8.2","E,0220","-8.2","E,0220","-10.9","E,0218","2924.5","","2924.5","E","464.7",",E","11.74","E","15.43","E","8.05","E"
"EZE00100082","1995","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","252.1","","252.1","E","141","E","56","E","0","E","67","E","14","E","91","E","3","E","-11.7","E,1229,","34.8",",E,0722,","35.0","E,0722,","-0.1","E,1103","-4.5","E,1121","-4.5","E,1121","-9.6","E,1228","-9.6","E,1228","-1.7","E,0330","-3.1","E,0314","-4.6","E,0118","-6.8","E,0109","-10.3","E,0105","2811.5","","2811.5","E","499.2",",E","10.65","E","14.31","E","6.98","E"
"EZE00100082","1996","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","125.3","","125.3","E","119","E","51","E","2","E","91","E","47","E","75","E","0","E","-19.8","E,1229,","51.5",",E,0503,","31.7","E,0608,","-2.0","E,1123","-2.6","E,1215","-8.8","E,1221","-8.8","E,1221","-12.3","E,1222","-0.2","E,0412","-2.9","E,0401","-5.2","E,0312","-12.2","E,0210","-12.2","E,0210","3463.4","","3463.4","E","530.1",",E","8.99","E","12.47","E","5.50","E"
"EZE00100082","1997","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","234.0","","234.0","E","131","E","51","E","0","E","64","E","20","E","105","E","1","E","-12.7","E,0101,","23.5",",E,0606,","33.2","E,0629,","-0.9","E,1022","-3.9","E,1028","-4.9","E,1029","-9.7","E,1216","-9.7","E,1216","-0.6","E,0421","-3.7","E,0204","-8.1","E,0203","-8.1","E,0203","-9.5","E,0117","3278.1","","3278.1","E","462.1",",E","10.39","E","14.34","E","6.44","E"
"EZE00100082","1998","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","220.4","","220.4","E","127","E","51","E","0","E","65","E","13","E","92","E","6","E","-13.3","E,0201,","19.6",",E,0607,","36.1","E,0721,","-1.2","E,1113","-6.2","E,1121","-6.2","E,1121","-8.8","E,1122","-9.6","E,1211","-1.3","E,0326","-3.1","E,0312","-7.6","E,0205","-7.6","E,0205","-11.2","E,0202","2773.4","","2773.4","E","433.4",",E","11.04","E","14.86","E","7.22","E"
"EZE00100082","1999","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","247.0","","247.0","E","118","E","49","E","0","E","59","E","12","E","112","E","2","E","-13.2","E,0131,","31.0",",E,0607,","35.0","E,0705,","0.0","E,1115","-2.3","E,1217","-5.7","E,1222","-7.8","E,1223","","","-1.5","E,0319","-3.1","E,0216","-4.6","E,0215","-6.8","E,0212","-9.1","E,0201","3008.1","","3008.1","E","361.8",",E","11.32","E","14.99","E","7.64","E"
"EZE00100082","2000","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","262.6","","262.6","E","137","E","49","E","0","E","35","E","9","E","117","E","8","E","-10.5","E,0124,","22.5",",E,0821,","35.6","E,0621,","-3.3","E,1220","-3.3","E,1220","-4.9","E,1221","-7.6","E,1223","","","0.0","E,0320","-4.4","E,0222","-4.4","E,0222","-8.4","E,0126","-10.5","E,0124","2663.7","","2663.7","E","385.9",",E","11.98","E","15.65","E","8.30","E"
"EZE00100082","2001","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","240.5","","240.5","E","149","E","72","E","0","E","71","E","13","E","99","E","2","E","-10.1","E,1214,","31.2",",E,0831,","32.6","E,0816,+","-3.4","E,1111","-3.4","E,1111","-10.0","E,1213","-10.0","E,1213","-10.0","E,1213","-0.1","E,0329","-4.9","E,0228","-4.9","E,0228","-8.0","E,0225","-8.9","E,0116","2793.2","","2793.2","E","552.0",",E","10.77","E","14.26","E","7.29","E"
"EZE00100082","2002","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","308.2","","308.2","E","131","E","75","E","0","E","50","E","18","E","116","E","6","E","-12.7","E,0104,","43.5",",E,0812,","34.6","E,0620,","-0.2","E,1106","-2.8","E,1107","-6.1","E,1208","-7.7","E,1209","-9.0","E,1210","0.0","E,0406","-3.6","E,0222","-5.0","E,0114","-11.0","E,0106","-11.0","E,0106","2749.8","","2749.8","E","661.5",",E","11.51","E","15.22","E","7.79","E"
"EZE00100082","2003","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","415.4","","415.4","E","90","E","32","E","0","E","76","E","23","E","126","E","13","E","-10.4","E,0101,","14.6",",E,0509,","36.8","E,0813,","-1.3","E,1024","-5.0","E,1208","-5.0","E,1208","-9.1","E,1224","-9.1","E,1224","-0.7","E,0412","-2.8","E,0409","-4.7","E,0225","-9.7","E,0218","-9.7","E,0218","3035.6","","3035.6","E","267.1",",E","11.25","E","15.24","E","7.26","E"
"EZE00100082","2004","50.0906","14.4192","191.0","PRAHA KLEMENTINUM, EZ","219.9","","219.9","E","124","E","48","E","0","E","64","E","20","E","110","E","1","E","-14.8","E,0124,","29.5",",E,0602,","32.5","E,0812,","0.0","E,1115","-2.9","E,1126","-5.0","E,1221","","","","","-0.1","E,0310","-5.4","E,0306","-5.4","E,0306","-7.3","E,0126","-13.4","E,0125","2994.8","","2994.8","E","394.2",",E","10.97","E","14.57","E","7.37","E"
